filename,ground_truth,prediction,confidence,correct
2021_0823_165831_035B-schoolAhead-start12260.MOV_image22,curveLeftOnly,oneWay,0.9,False
2021_0823_165831_035B-schoolAhead-start12260.MOV_image23,curveLeftOnly,oneWay,0.9,False
2021_0823_165831_035B-schoolAhead-start12260.MOV_image24,curveLeftOnly,doNotTurn,0.9,False
2021_0823_165831_035B-schoolAhead-start12260.MOV_image25,curveLeftOnly,yield,0.9,False
2021_0823_165831_035B-schoolAhead-start12260.MOV_image26,curveLeftOnly,laneMerge,0.9,False
2021_0823_165831_035B-schoolAhead-start12260.MOV_image27,curveLeftOnly,oneWay,0.9,False
2021_0823_165831_035B-schoolAhead-start12260.MOV_image28,curveLeftOnly,oneWay,0.9,False
2021_0823_165831_035B-schoolAhead-start12260.MOV_image29,curveLeftOnly,oneWay,0.9,False
2021_0823_165831_035B-schoolAhead-start12260.MOV_image3,curveRightOnly,oneWay,0.9,False
2021_0823_165831_035B-schoolAhead-start12260.MOV_image30,curveLeftOnly,turnAheadOnly,0.9,False
2021_0823_165831_035B-schoolAhead-start12260.MOV_image31,curveLeftOnly,yield,0.9,False
2021_0823_165831_035B-schoolAhead-start12260.MOV_image32,curveLeftOnly,oneWay,0.9,False
2021_0823_165831_035B-schoolAhead-start12260.MOV_image33,curveLeftOnly,doNotTurn,0.9,False
2021_0823_165831_035B-schoolAhead-start12260.MOV_image34,curveLeftOnly,laneMerge,0.9,False
2021_0823_165831_035B-schoolAhead-start12260.MOV_image35,curveLeftOnly,oneWay,0.9,False
2021_0823_165831_035B-schoolAhead-start12260.MOV_image36,curveLeftOnly,oneWay,0.9,False
2021_0823_165831_035B-schoolAhead-start12260.MOV_image37,curveLeftOnly,turnAheadOnly,0.9,False
2021_0823_165831_035B-schoolAhead-start12260.MOV_image4,curveRightOnly,oneWay,0.9,False
2021_0823_165831_035B-schoolAhead-start12260.MOV_image5,curveRightOnly,oneWay,0.9,False
2021_0823_165831_035B-schoolAhead-start12260.MOV_image6,curveRightOnly,oneWay,0.9,False
2021_0823_165831_035B-schoolAhead-start12260.MOV_image7,curveRightOnly,yield,0.9,False
2021_0823_165831_035B-schoolAhead-start12260.MOV_image8,curveRightOnly,oneWay,0.9,False
2021_0823_165831_035B-schoolAhead-start12260.MOV_image9,curveRightOnly,oneWay,0.9,False
2021_0823_170831_037B-doNotEnter-start110.MOV_image0,doNotEnter,stop,0.9,False
2021_0823_170831_037B-doNotEnter-start110.MOV_image1,doNotEnter,stop,0.9,False
2021_0823_170831_037B-doNotEnter-start110.MOV_image10,doNotEnter,stop,0.9,False
2021_0823_170831_037B-doNotEnter-start110.MOV_image11,doNotEnter,doNotEnter,0.9,True
2021_0823_170831_037B-doNotEnter-start110.MOV_image2,doNotEnter,stop,0.9,False
2021_0823_170831_037B-doNotEnter-start110.MOV_image3,doNotEnter,stop,0.9,False
2021_0823_170831_037B-doNotEnter-start110.MOV_image4,doNotEnter,doNotEnter,0.9,True
2021_0823_170831_037B-doNotEnter-start110.MOV_image5,doNotEnter,stop,0.9,False
2021_0823_170831_037B-doNotEnter-start110.MOV_image6,doNotEnter,stop,0.9,False
2021_0823_170831_037B-doNotEnter-start110.MOV_image7,doNotEnter,doNotEnter,0.9,True
2021_0823_170831_037B-doNotEnter-start110.MOV_image8,doNotEnter,stop,0.9,False
2021_0823_170831_037B-doNotEnter-start110.MOV_image9,doNotEnter,stop,0.9,False
2021_0823_170831_037B-stop-start1190.MOV_image0,stop,stop,0.9,True
2021_0823_170831_037B-stop-start1190.MOV_image1,stop,stop,0.9,True
2021_0823_170831_037B-stop-start1190.MOV_image10,stop,stop,0.9,True
2021_0823_170831_037B-stop-start1190.MOV_image11,stop,doNotEnter,0.9,False
2021_0823_170831_037B-stop-start1190.MOV_image12,stop,stop,0.9,True
2021_0823_170831_037B-stop-start1190.MOV_image13,stop,stop,0.9,True
2021_0823_170831_037B-stop-start1190.MOV_image2,stop,stop,0.9,True
2021_0823_170831_037B-stop-start1190.MOV_image3,stop,stop,0.9,True
2021_0823_170831_037B-stop-start1190.MOV_image4,stop,stop,0.9,True
2021_0823_170831_037B-stop-start1190.MOV_image5,stop,stop,0.9,True
2021_0823_170831_037B-stop-start1190.MOV_image6,stop,doNotEnter,0.9,False
2021_0823_170831_037B-stop-start1190.MOV_image7,stop,stop,0.9,True
2021_0823_170831_037B-stop-start1190.MOV_image8,stop,stop,0.9,True
2021_0823_170831_037B-stop-start1190.MOV_image9,stop,stop,0.9,True
2021_0823_170831_037B-stop-start2345.MOV_image0,stop,stop,0.9,True
2021_0823_170831_037B-stop-start2345.MOV_image1,stop,stop,0.9,True
2021_0823_170831_037B-stop-start2345.MOV_image2,stop,stop,0.9,True
2021_0823_170831_037B-stop-start2345.MOV_image3,stop,stop,0.9,True
2021_0823_170831_037B-stop-start2345.MOV_image4,stop,stop,0.9,True
2021_0823_170831_037B-stop-start2345.MOV_image5,stop,stop,0.9,True
2021_0823_170831_037B-stop-start2345.MOV_image6,stop,stop,0.9,True
2021_0823_170831_037B-stop-start915.MOV_image0,stop,none,0.0,False
2021_0823_170831_037B-stop-start915.MOV_image1,stop,stop,0.9,True
2021_0823_170831_037B-stop-start915.MOV_image10,stop,stop,0.9,True
2021_0823_170831_037B-stop-start915.MOV_image12,stop,speedLimit30,0.9,False
2021_0823_170831_037B-stop-start915.MOV_image13,stop,none,0.0,False
2021_0823_170831_037B-stop-start915.MOV_image14,stop,stop,0.9,True
2021_0823_170831_037B-stop-start915.MOV_image2,stop,none,0.0,False
2021_0823_170831_037B-stop-start915.MOV_image3,stop,stop,0.9,True
2021_0823_170831_037B-stop-start915.MOV_image4,stop,none,0.0,False
2021_0823_170831_037B-stop-start915.MOV_image5,stop,none,0.0,False
2021_0823_170831_037B-stop-start915.MOV_image6,stop,none,0.0,False
2021_0823_170831_037B-stop-start915.MOV_image7,stop,stop,0.9,True
2021_0823_170831_037B-stop-start915.MOV_image8,stop,none,0.0,False
2021_0823_170831_037B-stop-start915.MOV_image9,stop,none,0.0,False
2021_0824_163113_046A-keepRight-start5225.MOV_image0,keepRight,oneWay,0.9,False
2021_0824_163113_046A-keepRight-start5225.MOV_image1,keepRight,speedLimit45,0.9,False
2021_0824_163113_046A-keepRight-start5225.MOV_image10,keepRight,yield,0.9,False
2021_0824_163113_046A-keepRight-start5225.MOV_image11,keepRight,speedLimit45,0.9,False
2021_0824_163113_046A-keepRight-start5225.MOV_image12,keepRight,yield,0.9,False
2021_0824_163113_046A-keepRight-start5225.MOV_image13,keepRight,pedestrianCrossing,0.9,False
2021_0824_163113_046A-keepRight-start5225.MOV_image2,keepRight,speedLimit45,0.9,False
2021_0824_163113_046A-keepRight-start5225.MOV_image3,keepRight,yield,0.9,False
2021_0824_163113_046A-keepRight-start5225.MOV_image4,keepRight,yield,0.9,False
2021_0824_163113_046A-keepRight-start5225.MOV_image5,keepRight,diamond-shapedWarningSignWithPedestrianCrossingOrOtherSymbol,0.8,False
2021_0824_163113_046A-keepRight-start5225.MOV_image6,keepRight,pedestrianCrossing,0.9,False
2021_0824_163113_046A-keepRight-start5225.MOV_image7,keepRight,yield,0.9,False
2021_0824_163113_046A-keepRight-start5225.MOV_image8,keepRight,diamond-shapedWarningSignWithPedestrianCrossingOrOtherSymbol,0.8,False
2021_0824_163113_046A-keepRight-start5225.MOV_image9,keepRight,oneWay,0.9,False
2021_0824_163113_046A-keepRight-start7220.MOV_image0,keepRight,speedLimit40,0.9,False
2021_0824_163113_046A-keepRight-start7220.MOV_image3,keepRight,speedLimit40,0.9,False
2021_0824_163113_046A-keepRight-start7220.MOV_image4,keepRight,speedLimit45,0.9,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image0,noLeftTurn,speedLimit35,0.9,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image1,noLeftTurn,noU-turn,0.9,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image10,speedLimit45,speedLimit40,0.9,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image11,workersAhead,doNotEnter,0.9,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image12,workersAhead,doNotEnter,0.9,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image13,workersAhead,yield,0.9,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image14,workersAhead,doNotEnter,0.9,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image15,workersAhead,none,0.0,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image16,workersAhead,none,1.0,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image17,workersAhead,doNotEnter,0.9,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image18,workersAhead,none,1.0,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image19,noUTurn,noU-turn,0.9,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image2,noLeftTurn,noU-turn,0.9,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image20,noUTurn,noTurnOnLeft,0.9,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image21,noUTurn,noTurn,0.9,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image22,pedestrianCrossing,speedLimit35,0.9,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image23,pedestrianCrossing,stop,0.9,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image24,pedestrianCrossing,yield,0.9,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image25,pedestrianCrossing,stop,0.9,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image26,pedestrianCrossing,stop,0.99,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image27,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image28,roadworkAhead,yield,0.9,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image29,roadworkAhead,yield,0.9,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image3,noLeftTurn,noTurnOnLeft,0.9,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image30,roadworkAhead,yield,0.9,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image4,noLeftTurn,noTurnOnLeft,0.9,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image5,noLeftTurn,noTurn,0.9,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image6,noLeftTurn,noU-turn,0.9,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image7,noLeftTurn,noU-turn,0.9,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image8,noLeftTurn,noTurnOnLeft,0.9,False
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image9,speedLimit45,speedLimit35,0.9,False
2021_0824_163113_046A-pedestrianCrossing-start9275.MOV_image0,keepRight,speedLimit40,0.9,False
2021_0824_163113_046A-pedestrianCrossing-start9275.MOV_image1,keepRight,yield,0.9,False
2021_0824_163113_046A-pedestrianCrossing-start9275.MOV_image10,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0824_163113_046A-pedestrianCrossing-start9275.MOV_image11,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0824_163113_046A-pedestrianCrossing-start9275.MOV_image12,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0824_163113_046A-pedestrianCrossing-start9275.MOV_image2,keepRight,laneMerge,0.9,False
2021_0824_163113_046A-pedestrianCrossing-start9275.MOV_image3,keepRight,speedLimit40,0.9,False
2021_0824_163113_046A-pedestrianCrossing-start9275.MOV_image4,keepRight,pedestrianCrossing,0.9,False
2021_0824_163113_046A-pedestrianCrossing-start9275.MOV_image5,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0824_163113_046A-pedestrianCrossing-start9275.MOV_image6,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0824_163113_046A-pedestrianCrossing-start9275.MOV_image7,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0824_163113_046A-pedestrianCrossing-start9275.MOV_image8,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0824_163113_046A-pedestrianCrossing-start9275.MOV_image9,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0824_163113_046A-speedLimit45-start9920.MOV_image0,speedLimit45,speedLimit70,0.9,False
2021_0825_183915_067B-keepLeft-start6700.MOV_image0,keepLeft,none,0.0,False
2021_0825_183915_067B-keepLeft-start6700.MOV_image1,keepLeft,none,0.0,False
2021_0825_183915_067B-keepLeft-start6700.MOV_image2,keepLeft,none,0.0,False
2021_0825_183915_067B-keepLeft-start6700.MOV_image3,keepLeft,none,0.0,False
2021_0825_183915_067B-keepLeft-start6700.MOV_image4,keepLeft,none,0.0,False
2021_0825_183915_067B-keepLeft-start6700.MOV_image5,keepLeft,none,0.0,False
2021_0825_183915_067B-speedLimit30-start10190.MOV_image0,speedLimit30,speedLimit30,0.9,True
2021_0825_183915_067B-speedLimit30-start10190.MOV_image1,speedLimit30,speedLimit30,0.9,True
2021_0825_183915_067B-speedLimit30-start10190.MOV_image2,speedLimit30,speedLimit2,0.9,False
2021_0826_155802_084A-keepRight-start10355.MOV_image0,keepRight,speedLimit30,0.9,False
2021_0826_155802_084A-keepRight-start10355.MOV_image1,keepRight,doNotEnter,0.9,False
2021_0826_155802_084A-keepRight-start10355.MOV_image10,keepRight,doNotEnter,0.9,False
2021_0826_155802_084A-keepRight-start10355.MOV_image11,keepRight,doNotEnter,0.9,False
2021_0826_155802_084A-keepRight-start10355.MOV_image12,keepRight,none,0.0,False
2021_0826_155802_084A-keepRight-start10355.MOV_image13,keepRight,stop,0.9,False
2021_0826_155802_084A-keepRight-start10355.MOV_image14,keepRight,stop,0.9,False
2021_0826_155802_084A-keepRight-start10355.MOV_image2,keepRight,speedLimit45,0.9,False
2021_0826_155802_084A-keepRight-start10355.MOV_image3,keepRight,speedLimit45,0.9,False
2021_0826_155802_084A-keepRight-start10355.MOV_image4,keepRight,speedLimit45,0.9,False
2021_0826_155802_084A-keepRight-start10355.MOV_image5,keepRight,doNotEnter,0.9,False
2021_0826_155802_084A-keepRight-start10355.MOV_image6,keepRight,none,0.0,False
2021_0826_155802_084A-keepRight-start10355.MOV_image7,keepRight,none,0.0,False
2021_0826_155802_084A-keepRight-start10355.MOV_image8,keepRight,none,0.0,False
2021_0826_155802_084A-keepRight-start10355.MOV_image9,keepRight,stop,0.9,False
2021_0826_155802_084A-keepRight-start11070.MOV_image0,keepRight,none,0.0,False
2021_0826_155802_084A-keepRight-start11070.MOV_image1,keepRight,none,1.0,False
2021_0826_155802_084A-keepRight-start11070.MOV_image10,keepRight,yield,0.9,False
2021_0826_155802_084A-keepRight-start11070.MOV_image11,keepRight,yield,0.9,False
2021_0826_155802_084A-keepRight-start11070.MOV_image12,keepRight,yield,0.9,False
2021_0826_155802_084A-keepRight-start11070.MOV_image13,keepRight,yield,0.9,False
2021_0826_155802_084A-keepRight-start11070.MOV_image14,keepRight,yield,0.9,False
2021_0826_155802_084A-keepRight-start11070.MOV_image15,keepRight,none,1.0,False
2021_0826_155802_084A-keepRight-start11070.MOV_image16,keepRight,none,0.0,False
2021_0826_155802_084A-keepRight-start11070.MOV_image17,keepRight,none,1.0,False
2021_0826_155802_084A-keepRight-start11070.MOV_image2,keepRight,none,0.0,False
2021_0826_155802_084A-keepRight-start11070.MOV_image3,keepRight,none,0.0,False
2021_0826_155802_084A-keepRight-start11070.MOV_image4,keepRight,none,0.0,False
2021_0826_155802_084A-keepRight-start11070.MOV_image5,keepRight,none,0.0,False
2021_0826_155802_084A-keepRight-start11070.MOV_image6,keepRight,none,0.0,False
2021_0826_155802_084A-keepRight-start11070.MOV_image7,keepRight,none,0.0,False
2021_0826_155802_084A-keepRight-start11070.MOV_image8,keepRight,yield,0.9,False
2021_0826_155802_084A-keepRight-start11070.MOV_image9,keepRight,yield,0.9,False
2021_0826_155802_084A-keepRight-start7885.MOV_image0,keepRight,speedLimit45,0.9,False
2021_0826_155802_084A-keepRight-start7885.MOV_image1,keepRight,oneWay,0.9,False
2021_0826_155802_084A-keepRight-start7885.MOV_image10,keepRight,speedLimit40,0.9,False
2021_0826_155802_084A-keepRight-start7885.MOV_image11,keepRight,speedLimit45,0.9,False
2021_0826_155802_084A-keepRight-start7885.MOV_image12,keepRight,speedLimit25,0.9,False
2021_0826_155802_084A-keepRight-start7885.MOV_image13,keepRight,yield,0.9,False
2021_0826_155802_084A-keepRight-start7885.MOV_image14,keepRight,yield,0.9,False
2021_0826_155802_084A-keepRight-start7885.MOV_image15,pedestrianCrossing,yield,0.9,False
2021_0826_155802_084A-keepRight-start7885.MOV_image16,pedestrianCrossing,yield,0.9,False
2021_0826_155802_084A-keepRight-start7885.MOV_image17,pedestrianCrossing,speedLimit45,0.9,False
2021_0826_155802_084A-keepRight-start7885.MOV_image18,pedestrianCrossing,speedLimit45,0.9,False
2021_0826_155802_084A-keepRight-start7885.MOV_image19,pedestrianCrossing,speedLimit45,0.9,False
2021_0826_155802_084A-keepRight-start7885.MOV_image2,keepRight,speedLimit45,0.9,False
2021_0826_155802_084A-keepRight-start7885.MOV_image20,pedestrianCrossing,laneMerge,0.9,False
2021_0826_155802_084A-keepRight-start7885.MOV_image21,pedestrianCrossing,laneMerge,0.9,False
2021_0826_155802_084A-keepRight-start7885.MOV_image22,pedestrianCrossing,speedLimit45,0.9,False
2021_0826_155802_084A-keepRight-start7885.MOV_image23,pedestrianCrossing,speedLimit45,0.9,False
2021_0826_155802_084A-keepRight-start7885.MOV_image24,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0826_155802_084A-keepRight-start7885.MOV_image3,keepRight,oneWay,0.9,False
2021_0826_155802_084A-keepRight-start7885.MOV_image4,keepRight,speedLimit45,0.9,False
2021_0826_155802_084A-keepRight-start7885.MOV_image5,keepRight,yield,0.9,False
2021_0826_155802_084A-keepRight-start7885.MOV_image6,keepRight,speedLimit45,0.9,False
2021_0826_155802_084A-keepRight-start7885.MOV_image7,keepRight,yield,0.9,False
2021_0826_155802_084A-keepRight-start7885.MOV_image8,keepRight,yield,0.9,False
2021_0826_155802_084A-keepRight-start7885.MOV_image9,keepRight,oneWay,0.9,False
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image0,pedestrianCrossing,yield,0.9,False
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image1,pedestrianCrossing,yield,0.9,False
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image10,pedestrianCrossing,yield,0.9,False
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image11,pedestrianCrossing,yield,0.9,False
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image12,pedestrianCrossing,speedLimit45,0.9,False
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image13,pedestrianCrossing,speedLimit45,0.9,False
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image14,pedestrianCrossing,noTurn,0.9,False
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image15,pedestrianCrossing,speedLimit30,0.9,False
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image16,pedestrianCrossing,noTurn,0.9,False
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image17,pedestrianCrossing,noLeftTurn,0.9,False
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image18,pedestrianCrossing,noTurn,0.9,False
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image19,noLeftTurn,yield,0.9,False
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image2,pedestrianCrossing,yield,0.9,False
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image20,noLeftTurn,yield,0.9,False
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image21,noLeftTurn,speedLimit45,0.9,False
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image22,noLeftTurn,speedLimit45,0.9,False
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image23,noLeftTurn,noTurnOnLeft,0.9,False
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image24,noLeftTurn,speedLimit30,0.9,False
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image25,noLeftTurn,noTurn,0.9,False
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image26,noLeftTurn,noLeftTurn,0.9,True
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image27,noLeftTurn,noTurn,0.9,False
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image28,noLeftTurn,noTurn,0.9,False
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image29,noLeftTurn,noTurn,0.9,False
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image3,pedestrianCrossing,yield,0.9,False
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image4,pedestrianCrossing,yield,0.9,False
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image5,pedestrianCrossing,yield,0.9,False
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image6,pedestrianCrossing,yield,0.9,False
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image7,pedestrianCrossing,yield,0.9,False
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image8,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image9,pedestrianCrossing,pedestrianCrossing,0.9,True
2021_0901_101325_073A-doNotBlock-start4290.MOV_image0,doNotBlock,oneWay,0.9,False
2021_0901_101325_073A-doNotBlock-start4290.MOV_image1,doNotBlock,speedLimit35,0.9,False
2021_0901_101325_073A-doNotBlock-start4290.MOV_image10,speedLimit25,none,1.0,False
